date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:53	2944/2944	---M-Z	200	added ('OK')	application/json	etag:%2224775-1773306154;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d9%2586%25d8%25ad%25d9%2586-%25d9%2587%25d9%2586%25d8%25a7-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed0e05.json	(from https://www.alomariya.org/%d9%86%d8%ad%d9%86-%d9%87%d9%86%d8%a7-2/)
12:51:54	3225/3225	---M-Z	200	added ('OK')	text/xml	etag:%2224776-1773306155;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d9%2586%25d8%25ad%25d9%2586-%25d9%2587%25d9%2586%25d8%25a7-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed9718	(from https://www.alomariya.org/%d9%86%d8%ad%d9%86-%d9%87%d9%86%d8%a7-2/)
12:51:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:52:47%20GMT	https://www.alomariya.org/?p=43317	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index6727.html	(from https://www.alomariya.org/%d9%82%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d8%b5%d8%a7%d8%a6%d8%a8-2/)
12:51:55	62523/62523	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:52:49%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/43292	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/43292.json	(from https://www.alomariya.org/%d9%86%d8%ad%d9%86-%d9%87%d9%86%d8%a7-2/)
12:51:56	4356/4356	---M-Z	200	added ('OK')	application/json	etag:%2224777-1773306157;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a5%25d8%25b4%25d8%25a7%25d8%25af%25d8%25a9-%25d8%25a8%25d9%2582%25d8%25b1%25d8%25a7%25d8%25b1-%25d8%25a5%25d8%25ba%25d9%2584%25d8%25a7%25d9%2582-%25d9%2585%25d8%25b1%25d9%2583%25d8%25b2-%25d8%25a7%25d9%2584%25d8%25a3%25d9%2584%25d8%25a8%25d8%25a7%25d9%2586%25d9%258a-%25d9%2584%25d9%2584%25d8%25af%25d8%25b1%25d8%25a7-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedffc7.json	(from https://www.alomariya.org/%d8%a5%d8%b4%d8%a7%d8%af%d8%a9-%d8%a8%d9%82%d8%b1%d8%a7%d8%b1-%d8%a5%d8%ba%d9%84%d8%a7%d9%82-%d9%85%d8%b1%d9%83%d8%b2-%d8%a7%d9%84%d8%a3%d9%84%d8%a8%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d8%af%d8%b1%d8%a7-2/)
12:51:57	4817/4817	---M-Z	200	added ('OK')	text/xml	etag:%2224778-1773306158;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a5%25d8%25b4%25d8%25a7%25d8%25af%25d8%25a9-%25d8%25a8%25d9%2582%25d8%25b1%25d8%25a7%25d8%25b1-%25d8%25a5%25d8%25ba%25d9%2584%25d8%25a7%25d9%2582-%25d9%2585%25d8%25b1%25d9%2583%25d8%25b2-%25d8%25a7%25d9%2584%25d8%25a3%25d9%2584%25d8%25a8%25d8%25a7%25d9%2586%25d9%258a-%25d9%2584%25d9%2584%25d8%25af%25d8%25b1%25d8%25a7-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedced2	(from https://www.alomariya.org/%d8%a5%d8%b4%d8%a7%d8%af%d8%a9-%d8%a8%d9%82%d8%b1%d8%a7%d8%b1-%d8%a5%d8%ba%d9%84%d8%a7%d9%82-%d9%85%d8%b1%d9%83%d8%b2-%d8%a7%d9%84%d8%a3%d9%84%d8%a8%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d8%af%d8%b1%d8%a7-2/)
12:51:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:52:50%20GMT	https://www.alomariya.org/?p=43292	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index40dd.html	(from https://www.alomariya.org/%d9%86%d8%ad%d9%86-%d9%87%d9%86%d8%a7-2/)
12:51:58	27613/27613	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:52:52%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/42946	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/42946.json	(from https://www.alomariya.org/%d8%a5%d8%b4%d8%a7%d8%af%d8%a9-%d8%a8%d9%82%d8%b1%d8%a7%d8%b1-%d8%a5%d8%ba%d9%84%d8%a7%d9%82-%d9%85%d8%b1%d9%83%d8%b2-%d8%a7%d9%84%d8%a3%d9%84%d8%a8%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d8%af%d8%b1%d8%a7-2/)
12:51:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:52:53%20GMT	https://www.alomariya.org/?p=42946	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexcb6b.html	(from https://www.alomariya.org/%d8%a5%d8%b4%d8%a7%d8%af%d8%a9-%d8%a8%d9%82%d8%b1%d8%a7%d8%b1-%d8%a5%d8%ba%d9%84%d8%a7%d9%82-%d9%85%d8%b1%d9%83%d8%b2-%d8%a7%d9%84%d8%a3%d9%84%d8%a8%d8%a7%d9%86%d9%8a-%d9%84%d9%84%d8%af%d8%b1%d8%a7-2/)
12:51:59	3554/3554	---M-Z	200	added ('OK')	application/json	etag:%2224779-1773306161;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25b1%25d8%25b4%25d9%258a%25d8%25af-%25d8%25a8%25d9%2586-%25d9%2583%25d9%258a%25d8%25b1%25d8%25a7%25d9%2586-%25d9%2584%25d8%25a7-%25d8%25b1%25d8%25b4%25d8%25af-%25d9%2588%25d9%2584%25d8%25a7-%25d9%2581%25d9%2582%25d9%2587-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedd013-2.json	(from https://www.alomariya.org/%d8%b1%d8%b4%d9%8a%d8%af-%d8%a8%d9%86-%d9%83%d9%8a%d8%b1%d8%a7%d9%86-%d9%84%d8%a7-%d8%b1%d8%b4%d8%af-%d9%88%d9%84%d8%a7-%d9%81%d9%82%d9%87-2/)
12:52:00	3899/3899	---M-Z	200	added ('OK')	text/xml	etag:%2224780-1773306161;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25b1%25d8%25b4%25d9%258a%25d8%25af-%25d8%25a8%25d9%2586-%25d9%2583%25d9%258a%25d8%25b1%25d8%25a7%25d9%2586-%25d9%2584%25d8%25a7-%25d8%25b1%25d8%25b4%25d8%25af-%25d9%2588%25d9%2584%25d8%25a7-%25d9%2581%25d9%2582%25d9%2587-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embede65b	(from https://www.alomariya.org/%d8%b1%d8%b4%d9%8a%d8%af-%d8%a8%d9%86-%d9%83%d9%8a%d8%b1%d8%a7%d9%86-%d9%84%d8%a7-%d8%b1%d8%b4%d8%af-%d9%88%d9%84%d8%a7-%d9%81%d9%82%d9%87-2/)
12:52:01	100345/100345	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:52:55%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/42791	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/42791.json	(from https://www.alomariya.org/%d8%b1%d8%b4%d9%8a%d8%af-%d8%a8%d9%86-%d9%83%d9%8a%d8%b1%d8%a7%d9%86-%d9%84%d8%a7-%d8%b1%d8%b4%d8%af-%d9%88%d9%84%d8%a7-%d9%81%d9%82%d9%87-2/)
12:52:02	3434/3434	---M-Z	200	added ('OK')	application/json	etag:%2224781-1773306163;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a8%25d9%258a%25d8%25a7%25d9%2586%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25a3%25d8%25b2%25d9%2587%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25b3%25d9%258a%25d8%25a7%25d8%25b3%25d9%258a%25d8%25a9%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedceb1.json	(from https://www.alomariya.org/%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9/)
12:52:03	3771/3771	---M-Z	200	added ('OK')	text/xml	etag:%2224782-1773306164;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a8%25d9%258a%25d8%25a7%25d9%2586%25d8%25a7%25d8%25aa-%25d8%25a7%25d9%2584%25d8%25a3%25d8%25b2%25d9%2587%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25b3%25d9%258a%25d8%25a7%25d8%25b3%25d9%258a%25d8%25a9%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed14a3	(from https://www.alomariya.org/%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9/)
12:52:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:52:56%20GMT	https://www.alomariya.org/?p=42791	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index1291.html	(from https://www.alomariya.org/%d8%b1%d8%b4%d9%8a%d8%af-%d8%a8%d9%86-%d9%83%d9%8a%d8%b1%d8%a7%d9%86-%d9%84%d8%a7-%d8%b1%d8%b4%d8%af-%d9%88%d9%84%d8%a7-%d9%81%d9%82%d9%87-2/)
12:52:05	26888/26888	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:52:58%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/42545	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/42545.json	(from https://www.alomariya.org/%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9/)
12:52:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:52:59%20GMT	https://www.alomariya.org/?p=42545	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexee0b.html	(from https://www.alomariya.org/%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9/)
12:52:06	3402/3402	---M-Z	200	added ('OK')	application/json	etag:%2224783-1773306166;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25aa%25d8%25ad%25d9%258a%25d8%25a9-%25d8%25a5%25d9%2584%25d9%2589-%25d8%25a3%25d9%2584%25d9%2583%25d8%25b3%25d9%2586%25d8%25af%25d8%25b1-%25d8%25af%25d9%2588%25d8%25ba%25d9%258a%25d9%2586-2%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed412c.json	(from https://www.alomariya.org/%d8%aa%d8%ad%d9%8a%d8%a9-%d8%a5%d9%84%d9%89-%d8%a3%d9%84%d9%83%d8%b3%d9%86%d8%af%d8%b1-%d8%af%d9%88%d8%ba%d9%8a%d9%86-2/)
12:52:06	3735/3735	---M-Z	200	added ('OK')	text/xml	etag:%2224784-1773306167;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25aa%25d8%25ad%25d9%258a%25d8%25a9-%25d8%25a5%25d9%2584%25d9%2589-%25d8%25a3%25d9%2584%25d9%2583%25d8%25b3%25d9%2586%25d8%25af%25d8%25b1-%25d8%25af%25d9%2588%25d8%25ba%25d9%258a%25d9%2586-2%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed70fc	(from https://www.alomariya.org/%d8%aa%d8%ad%d9%8a%d8%a9-%d8%a5%d9%84%d9%89-%d8%a3%d9%84%d9%83%d8%b3%d9%86%d8%af%d8%b1-%d8%af%d9%88%d8%ba%d9%8a%d9%86-2/)
12:52:08	20246/20246	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:53:01%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/42081	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/42081.json	(from https://www.alomariya.org/%d8%aa%d8%ad%d9%8a%d8%a9-%d8%a5%d9%84%d9%89-%d8%a3%d9%84%d9%83%d8%b3%d9%86%d8%af%d8%b1-%d8%af%d9%88%d8%ba%d9%8a%d9%86-2/)
12:52:08	3884/3884	---M-Z	200	added ('OK')	application/json	etag:%2224785-1773306170;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a8%25d8%25b1%25d9%2582%25d9%258a%25d8%25a7%25d8%25aa-%25d8%25a8%25d8%25ae%25d8%25b5%25d9%2588%25d8%25b5-%25d8%25a7%25d9%2584%25d8%25ad%25d8%25b1%25d8%25a8-%25d8%25a8%25d9%258a%25d9%2586-%25d8%25a5%25d8%25b3%25d8%25b1%25d8%25a7%25d8%25a6%25d9%258a%25d9%2584-%25d9%2588%25d8%25a5%25d9%258a%25d8%25b1%25d8%25a7%25d9%2586%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedbcb5.json	(from https://www.alomariya.org/%d8%a8%d8%b1%d9%82%d9%8a%d8%a7%d8%aa-%d8%a8%d8%ae%d8%b5%d9%88%d8%b5-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%a8%d9%8a%d9%86-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d9%88%d8%a5%d9%8a%d8%b1%d8%a7%d9%86/)
12:52:09	4269/4269	---M-Z	200	added ('OK')	text/xml	etag:%2224786-1773306170;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a8%25d8%25b1%25d9%2582%25d9%258a%25d8%25a7%25d8%25aa-%25d8%25a8%25d8%25ae%25d8%25b5%25d9%2588%25d8%25b5-%25d8%25a7%25d9%2584%25d8%25ad%25d8%25b1%25d8%25a8-%25d8%25a8%25d9%258a%25d9%2586-%25d8%25a5%25d8%25b3%25d8%25b1%25d8%25a7%25d8%25a6%25d9%258a%25d9%2584-%25d9%2588%25d8%25a5%25d9%258a%25d8%25b1%25d8%25a7%25d9%2586%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed9a35	(from https://www.alomariya.org/%d8%a8%d8%b1%d9%82%d9%8a%d8%a7%d8%aa-%d8%a8%d8%ae%d8%b5%d9%88%d8%b5-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%a8%d9%8a%d9%86-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d9%88%d8%a5%d9%8a%d8%b1%d8%a7%d9%86/)
12:52:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:53:02%20GMT	https://www.alomariya.org/?p=42081	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index610f.html	(from https://www.alomariya.org/%d8%aa%d8%ad%d9%8a%d8%a9-%d8%a5%d9%84%d9%89-%d8%a3%d9%84%d9%83%d8%b3%d9%86%d8%af%d8%b1-%d8%af%d9%88%d8%ba%d9%8a%d9%86-2/)
12:52:11	36213/36213	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:53:04%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/41998	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/41998.json	(from https://www.alomariya.org/%d8%a8%d8%b1%d9%82%d9%8a%d8%a7%d8%aa-%d8%a8%d8%ae%d8%b5%d9%88%d8%b5-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%a8%d9%8a%d9%86-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d9%88%d8%a5%d9%8a%d8%b1%d8%a7%d9%86/)
12:52:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:53:05%20GMT	https://www.alomariya.org/?p=41998	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/index522d.html	(from https://www.alomariya.org/%d8%a8%d8%b1%d9%82%d9%8a%d8%a7%d8%aa-%d8%a8%d8%ae%d8%b5%d9%88%d8%b5-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%a8%d9%8a%d9%86-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d9%88%d8%a5%d9%8a%d8%b1%d8%a7%d9%86/)
12:52:11	3434/3434	---M-Z	200	added ('OK')	application/json	etag:%2224787-1773306172;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d8%25a8%25d8%25b9%25d8%25a7%25d8%25af-%25d8%25a3%25d8%25ad%25d8%25af%25d8%25a7%25d8%25ab-%25d9%2583%25d8%25a7%25d9%2584%25d9%258a%25d9%2581%25d9%2588%25d8%25b1%25d9%2586%25d9%258a%25d8%25a7%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed64c5.json	(from https://www.alomariya.org/%d8%a3%d8%a8%d8%b9%d8%a7%d8%af-%d8%a3%d8%ad%d8%af%d8%a7%d8%ab-%d9%83%d8%a7%d9%84%d9%8a%d9%81%d9%88%d8%b1%d9%86%d9%8a%d8%a7/)
12:52:12	3771/3771	---M-Z	200	added ('OK')	text/xml	etag:%2224788-1773306173;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a3%25d8%25a8%25d8%25b9%25d8%25a7%25d8%25af-%25d8%25a3%25d8%25ad%25d8%25af%25d8%25a7%25d8%25ab-%25d9%2583%25d8%25a7%25d9%2584%25d9%258a%25d9%2581%25d9%2588%25d8%25b1%25d9%2586%25d9%258a%25d8%25a7%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed0d35	(from https://www.alomariya.org/%d8%a3%d8%a8%d8%b9%d8%a7%d8%af-%d8%a3%d8%ad%d8%af%d8%a7%d8%ab-%d9%83%d8%a7%d9%84%d9%8a%d9%81%d9%88%d8%b1%d9%86%d9%8a%d8%a7/)
12:52:14	45134/45134	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:53:07%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/41958	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/41958.json	(from https://www.alomariya.org/%d8%a3%d8%a8%d8%b9%d8%a7%d8%af-%d8%a3%d8%ad%d8%af%d8%a7%d8%ab-%d9%83%d8%a7%d9%84%d9%8a%d9%81%d9%88%d8%b1%d9%86%d9%8a%d8%a7/)
12:52:14	3322/3322	---M-Z	200	added ('OK')	application/json	etag:%2224789-1773306176;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25aa%25d8%25b1%25d8%25a7%25d9%2585%25d8%25a8-%25d9%2582%25d8%25a7%25d8%25a6%25d8%25af%25d8%25a7-%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a%25d9%2591%25d8%25a7%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embede308.json	(from https://www.alomariya.org/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%82%d8%a7%d8%a6%d8%af%d8%a7-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d9%91%d8%a7/)
12:52:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:53:08%20GMT	https://www.alomariya.org/?p=41958	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexf0f9.html	(from https://www.alomariya.org/%d8%a3%d8%a8%d8%b9%d8%a7%d8%af-%d8%a3%d8%ad%d8%af%d8%a7%d8%ab-%d9%83%d8%a7%d9%84%d9%8a%d9%81%d9%88%d8%b1%d9%86%d9%8a%d8%a7/)
12:52:15	3647/3647	---M-Z	200	added ('OK')	text/xml	etag:%2224790-1773306176;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25aa%25d8%25b1%25d8%25a7%25d9%2585%25d8%25a8-%25d9%2582%25d8%25a7%25d8%25a6%25d8%25af%25d8%25a7-%25d8%25b9%25d8%25a7%25d9%2584%25d9%2585%25d9%258a%25d9%2591%25d8%25a7%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed0f79	(from https://www.alomariya.org/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%82%d8%a7%d8%a6%d8%af%d8%a7-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d9%91%d8%a7/)
12:52:17	60461/60461	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:53:10%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/41155	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/41155.json	(from https://www.alomariya.org/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%82%d8%a7%d8%a6%d8%af%d8%a7-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d9%91%d8%a7/)
12:52:17	3848/3848	---M-Z	200	added ('OK')	application/json	etag:%2224791-1773306178;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25aa%25d9%2587%25d8%25ac%25d9%258a%25d8%25b1-%25d8%25ac%25d8%25b1%25d9%258a%25d9%2585%25d8%25a9-%25d8%25aa%25d9%258f%25d8%25ad%25d8%25b3%25d8%25a8-%25d8%25b9%25d9%2584%25d9%2589-%25d8%25a7%25d9%2584%25d8%25a5%25d8%25b3%25d9%2584%25d8%25a7%25d9%2585%25d9%258a%25d9%2591%25d9%258a%25d9%2586%2F	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embedc981.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%aa%d9%87%d8%ac%d9%8a%d8%b1-%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d8%aa%d9%8f%d8%ad%d8%b3%d8%a8-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a%d9%91%d9%8a%d9%86/)
12:52:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Mar%202026%2009:53:11%20GMT	https://www.alomariya.org/?p=41155	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/indexfa8f.html	(from https://www.alomariya.org/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%82%d8%a7%d8%a6%d8%af%d8%a7-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d9%91%d8%a7/)
12:52:18	4229/4229	---M-Z	200	added ('OK')	text/xml	etag:%2224792-1773306179;gz%22	https://www.alomariya.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.alomariya.org%2F%25d8%25a7%25d9%2584%25d8%25aa%25d9%2587%25d8%25ac%25d9%258a%25d8%25b1-%25d8%25ac%25d8%25b1%25d9%258a%25d9%2585%25d8%25a9-%25d8%25aa%25d9%258f%25d8%25ad%25d8%25b3%25d8%25a8-%25d8%25b9%25d9%2584%25d9%2589-%25d8%25a7%25d9%2584%25d8%25a5%25d8%25b3%25d9%2584%25d8%25a7%25d9%2585%25d9%258a%25d9%2591%25d9%258a%25d9%2586%2F&format=xml	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/oembed/1.0/embed58ac	(from https://www.alomariya.org/%d8%a7%d9%84%d8%aa%d9%87%d8%ac%d9%8a%d8%b1-%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d8%aa%d9%8f%d8%ad%d8%b3%d8%a8-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a%d9%91%d9%8a%d9%86/)
12:52:19	37535/37535	---M-Z	200	added ('OK')	application/json	date:Thu,%2012%20Mar%202026%2009:53:13%20GMT	https://www.alomariya.org/wp-json/wp/v2/posts/40543	/data/data/com.termux/files/home/storage/shared/alomariya/www.alomariya.org/wp-json/wp/v2/posts/40543.json	(from https://www.alomariya.org/%d8%a7%d9%84%d8%aa%d9%87%d8%ac%d9%8a%d8%b1-%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d8%aa%d9%8f%d8%ad%d8%b3%d8%a8-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a%d9%91%d9%8a%d9%86/)
